1,0,0,1,2,1,1,2,2,2,1,4,1,3,2,2,1,2,0,2,1,0,0,0,0,0,20
1,0,0,1,2,1,1,2,2,2,1,4,1,3,2,2,1,2,0,2,1,0,0,0,0,0,3
1,0,0,1,2,1,1,1,2,2,1,4,1,3,2,2,1,2,0,2,1,1,0,0,0,0,6
1,0,0,1,2,1,1,1,2,2,1,4,1,3,2,2,1,1,0,2,1,1,0,0,0,0,0
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,4,0,0,0,0,6
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,4,0,0,0,1,0
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,3,0,0,0,1,6
1,0,0,2,2,2,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,3,0,0,0,2,0
1,0,0,2,2,2,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,0,0,0,0,2,6
1,0,0,2,2,2,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,0,0,0,0,3,3
1,0,0,2,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,1,0,0,0,3,6
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,1,0,0,0,4,0
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,0,0,0,0,4,6
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,0,0,0,0,5,3
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,1,0,0,0,5,6
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,1,0,0,0,6,0
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,0,0,0,0,6,6
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,0,0,0,0,7,3
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,1,0,0,0,7,6
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,1,0,0,0,8,0
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,0,0,0,0,8,6
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,0,0,0,0,9,3
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,1,0,0,0,9,6
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,1,0,0,0,10,0
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,0,0,1,0,10,16
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,0,0,1,0,11,3
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,1,0,1,0,11,6
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,1,0,1,0,12,0
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,0,0,1,0,12,6
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,0,0,1,0,13,3
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,1,0,1,0,13,6
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,1,0,1,0,14,0
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,0,0,1,0,14,6
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,0,0,1,0,15,3
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,1,0,1,0,15,6
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,1,0,1,0,16,0
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,0,0,1,0,16,6
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,0,0,1,0,17,3
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,1,0,1,0,17,6
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,1,0,1,0,18,0
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,0,0,1,0,18,6
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,0,0,1,0,19,3
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,1,0,1,0,19,6
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,1,0,1,0,20,0
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,0,0,1,0,20,6
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,0,0,1,0,21,3
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,1,0,1,0,21,6
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,1,0,1,0,22,0
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,0,0,1,0,22,6
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,0,0,1,0,23,3
1,0,0,1,2,1,1,1,2,3,1,4,1,3,2,2,1,1,0,2,1,1,0,1,0,23,6
1,0,0,1,2,1,1,1,1,2,1,4,1,3,2,2,1,2,0,2,1,4,0,1,1,0,20
1,0,0,1,2,1,1,1,1,2,1,4,1,3,2,2,1,2,0,2,1,4,0,1,1,0,0
1,0,0,1,2,1,1,1,1,2,1,4,1,3,2,2,1,2,0,2,1,3,0,1,1,0,6
1,0,0,2,2,2,1,1,1,2,1,4,1,3,2,2,1,2,0,2,1,3,0,1,1,0,0
1,0,0,2,2,2,1,1,1,2,1,4,1,3,2,2,1,2,0,2,1,2,0,1,1,0,6
1,0,0,2,2,2,1,1,1,2,1,4,1,3,2,2,1,2,0,2,1,2,0,1,1,1,3
1,0,0,2,2,2,1,1,1,2,1,4,1,3,2,2,1,2,0,2,1,4,0,1,1,1,6
1,0,0,1,2,1,1,1,1,2,1,4,1,3,2,2,1,2,0,2,1,4,0,1,1,2,0
1,0,0,1,2,1,1,1,1,2,1,4,1,3,2,2,1,2,0,2,1,3,0,1,1,2,6
1,0,0,2,2,2,1,1,1,2,1,4,1,3,2,2,1,2,0,2,1,3,0,1,1,3,0
1,0,0,2,2,2,1,1,1,2,1,4,1,3,2,2,1,2,0,2,1,2,0,1,1,3,6
1,0,0,1,2,2,1,1,1,2,1,4,1,3,2,2,1,2,0,2,1,2,0,1,1,4,0
1,0,0,1,2,2,1,1,1,2,1,4,1,3,2,2,1,1,0,2,1,1,0,1,1,4,6
